score	concepts	kinds	video	timestamp	url_ts	text
5	melanin	never,because	Dr Jack Kruse: WATER, non-native EMFs & mitochondrial basis 	01:18:36.840	https://www.youtube.com/watch?v=l9Ubguvfpys&t=4716	do podcasts I never put anything in my ears why because I value the melanin in my cochlea but I really value my temporal lobes uh uh and I refuse to use them I will not use them I don't care if
5	mitochondria	never,because	Optimize Your Health in the Modern World with Dr. Jack Kruse	01:07:57.240	https://www.youtube.com/watch?v=mYMUiOMkKMM&t=4077	keep you there because that's the gold standard if we can keep you focused on RNA and DNA you'll never get to the mitochondrial DNA thing where actually true energy
5	circadian	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:11:38.880	https://www.youtube.com/watch?v=mfXkXp37oZM&t=698	and if you make a mistake on either side and it&nbsp; becomes unbalanced for want of a better term the&nbsp;&nbsp; Circadian mechanism is no longer yoked and that&nbsp; allows destruction to come to cells in terms of&nbsp;&nbsp; how cells are organized so you've probably heard&nbsp; in the Reuben podcast that the organization of&nbsp;&nbsp; cells also a solid state so I kind of blown&nbsp; that Pa
5	circadian	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:11:45.600	https://www.youtube.com/watch?v=mfXkXp37oZM&t=705	Circadian mechanism is no longer yoked and that&nbsp; allows destruction to come to cells in terms of&nbsp;&nbsp; how cells are organized so you've probably heard&nbsp; in the Reuben podcast that the organization of&nbsp;&nbsp; cells also a solid state so I kind of blown&nbsp; that Paradigm up I was never able to really&nbsp;&nbsp; get that far in the Paleo Community because&nbsp; they they effect
5	circadian	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:11:51.900	https://www.youtube.com/watch?v=mfXkXp37oZM&t=711	how cells are organized so you've probably heard&nbsp; in the Reuben podcast that the organization of&nbsp;&nbsp; cells also a solid state so I kind of blown&nbsp; that Paradigm up I was never able to really&nbsp;&nbsp; get that far in the Paleo Community because&nbsp; they they effectively try to cancel my message&nbsp;&nbsp; um so I just built my own site and did my own&nbsp; deal to teach peopl
5	circadian	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:11:59.940	https://www.youtube.com/watch?v=mfXkXp37oZM&t=719	cells also a solid state so I kind of blown&nbsp; that Paradigm up I was never able to really&nbsp;&nbsp; get that far in the Paleo Community because&nbsp; they they effectively try to cancel my message&nbsp;&nbsp; um so I just built my own site and did my own&nbsp; deal to teach people that circadian biology was&nbsp;&nbsp; the the key issue it's not food it's not exercise&nbsp; those things are 
5	mitochondria	never,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:35:10.080	https://www.youtube.com/watch?v=mfXkXp37oZM&t=2110	telling you all I want you to do is examine what&nbsp; I'm saying you know I want you to be like the guy&nbsp;&nbsp; who sat maybe next to Emily beans and say you&nbsp; know I never thought about eating a banana at a&nbsp;&nbsp; season and what the effects of that potentially&nbsp; could be on my mitochondria in fact I've never&nbsp;&nbsp; heard anybody actually mention that before and&nbsp; this 
5	mitochondria	never,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:35:16.380	https://www.youtube.com/watch?v=mfXkXp37oZM&t=2116	who sat maybe next to Emily beans and say you&nbsp; know I never thought about eating a banana at a&nbsp;&nbsp; season and what the effects of that potentially&nbsp; could be on my mitochondria in fact I've never&nbsp;&nbsp; heard anybody actually mention that before and&nbsp; this is the reason why I told people I thought&nbsp;&nbsp; that talk long ago it's the mark of an educated&nbsp; mind to t
5	mitochondria	never,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:35:23.340	https://www.youtube.com/watch?v=mfXkXp37oZM&t=2123	season and what the effects of that potentially&nbsp; could be on my mitochondria in fact I've never&nbsp;&nbsp; heard anybody actually mention that before and&nbsp; this is the reason why I told people I thought&nbsp;&nbsp; that talk long ago it's the mark of an educated&nbsp; mind to take something fundamentally do not know&nbsp;&nbsp; and examine it for yourself and decide is this&nbsp; somethi
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:11:16.260	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4276	so when I sit down with people especially someone&nbsp; like you as a Creator and I explain to you&nbsp;&nbsp; what I just said to you may sound defensive that&nbsp; basically I'm saying Abel has more in common with&nbsp;&nbsp; people who have mental disorder and that's truly&nbsp; what creativity is it's actually a mental disorder&nbsp;&nbsp; because you've degraded melanin I'm going to prove&nbs
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:11:22.020	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4282	what I just said to you may sound defensive that&nbsp; basically I'm saying Abel has more in common with&nbsp;&nbsp; people who have mental disorder and that's truly&nbsp; what creativity is it's actually a mental disorder&nbsp;&nbsp; because you've degraded melanin I'm going to prove&nbsp; to you that there's something that you learned&nbsp;&nbsp; as a little boy that actually shows this effect&n
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:11:27.240	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4287	people who have mental disorder and that's truly&nbsp; what creativity is it's actually a mental disorder&nbsp;&nbsp; because you've degraded melanin I'm going to prove&nbsp; to you that there's something that you learned&nbsp;&nbsp; as a little boy that actually shows this effect&nbsp; that you never realized it until I tell it to you&nbsp;&nbsp; when did cave painting show up in human history wh
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:11:33.300	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4293	because you've degraded melanin I'm going to prove&nbsp; to you that there's something that you learned&nbsp;&nbsp; as a little boy that actually shows this effect&nbsp; that you never realized it until I tell it to you&nbsp;&nbsp; when did cave painting show up in human history when humans began to live where in caves let me&nbsp; ask you a question Abel is there any light in&nbsp;&nbsp; caves ge
5	leptin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:17:50.100	https://www.youtube.com/watch?v=mfXkXp37oZM&t=4670	why is that leptin Milano courtin thing there what&nbsp; I did I didn't never got that far Jack tell me&nbsp;&nbsp; is that the part that's really important is that&nbsp; the part that we're kind of missing are we are we&nbsp;&nbsp; not paying attention to the whole story because&nbsp; we want to make sure Chris Kresser gets people&nbsp;&nbsp; to do Labs on everybody that don't matter that is&nbsp
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:44:34.920	https://www.youtube.com/watch?v=mfXkXp37oZM&t=6274	Lalonde and and and Rob wolf used to operate on in&nbsp; the Paleo committee but that's where they stopped&nbsp;&nbsp; they never got to the next level which is the&nbsp; level you know where light actually controls all&nbsp;&nbsp; this because to balance out the positive charge&nbsp; of a proton you got to have an electron and not&nbsp;&nbsp; electron can be excited by light and you offset&nbsp; 
5	melanin	never,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:44:39.780	https://www.youtube.com/watch?v=mfXkXp37oZM&t=6279	they never got to the next level which is the&nbsp; level you know where light actually controls all&nbsp;&nbsp; this because to balance out the positive charge&nbsp; of a proton you got to have an electron and not&nbsp;&nbsp; electron can be excited by light and you offset&nbsp; that light like a ferry boat to the proteins in&nbsp;&nbsp; your body and you know that's like the story of&nbsp; melan
5	EMF	always,must	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	01:49:59.520	https://www.youtube.com/watch?v=mfXkXp37oZM&t=6599	you know a nematode and you need to realize&nbsp; that you need to be smart enough to understand&nbsp;&nbsp; that you have other uh needs and requirements in&nbsp; you that eating a a vegan diet or a vegetarian&nbsp;&nbsp; diet it's not wise now it doesn't mean you&nbsp; can't get away doing it for a long time we saw&nbsp;&nbsp; that for 5 000 years people in Southern India&nbsp; were able to do i
5	melanin	always,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	02:00:09.000	https://www.youtube.com/watch?v=mfXkXp37oZM&t=7209	CSF also enriches the CSF with iodine so that&nbsp; you can also bring more proton conduction in&nbsp;&nbsp; water in your brain which is something else we&nbsp; use not something that I really talked about in&nbsp;&nbsp; the uberman podcast but what other tissues in the&nbsp; body do you know that iodine juice thyroid gland&nbsp;&nbsp; is a big one thyroid links directly to the melanin&nbsp; stor
5	melanin	always,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	02:00:15.240	https://www.youtube.com/watch?v=mfXkXp37oZM&t=7215	water in your brain which is something else we&nbsp; use not something that I really talked about in&nbsp;&nbsp; the uberman podcast but what other tissues in the&nbsp; body do you know that iodine juice thyroid gland&nbsp;&nbsp; is a big one thyroid links directly to the melanin&nbsp; story because of that slide I told you before T3&nbsp;&nbsp; and T4 can be made directly from melanin if you&nbsp
5	melanin	always,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	02:00:21.180	https://www.youtube.com/watch?v=mfXkXp37oZM&t=7221	the uberman podcast but what other tissues in the&nbsp; body do you know that iodine juice thyroid gland&nbsp;&nbsp; is a big one thyroid links directly to the melanin&nbsp; story because of that slide I told you before T3&nbsp;&nbsp; and T4 can be made directly from melanin if you&nbsp; degrade it so this is the reason why I always&nbsp;&nbsp; told people even if you had your thyroid cut out&nbsp
5	melanin	always,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	02:00:25.560	https://www.youtube.com/watch?v=mfXkXp37oZM&t=7225	is a big one thyroid links directly to the melanin&nbsp; story because of that slide I told you before T3&nbsp;&nbsp; and T4 can be made directly from melanin if you&nbsp; degrade it so this is the reason why I always&nbsp;&nbsp; told people even if you had your thyroid cut out&nbsp; there's still hope for you if you understand how&nbsp;&nbsp; this process works and the other big tissue that&nbsp;
5	melanin	always,because	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	02:00:30.720	https://www.youtube.com/watch?v=mfXkXp37oZM&t=7230	and T4 can be made directly from melanin if you&nbsp; degrade it so this is the reason why I always&nbsp;&nbsp; told people even if you had your thyroid cut out&nbsp; there's still hope for you if you understand how&nbsp;&nbsp; this process works and the other big tissue that&nbsp; it's in is in breasts especially human breasts&nbsp;&nbsp; for women most women that have fibrocystic disease&nbsp; i
5	blue-light	causes,evidence	Dr. Jack Kruse Nourish Vermont 2017 Lecture part 7 of 10	00:09:29.920	https://www.youtube.com/watch?v=ncpbNXmJNzA&t=569	resistance is what causes obesity we now know all the effects of blue light this is the artificial light that were around here causes all these things take a look at every single one notice that obesity
5	mitochondria	always,because	Ep. 57: Guest Interview - Dr. Jack Kruse - Kruse Longevity C	00:26:15.779	https://www.youtube.com/watch?v=oeJiX7LQq00&t=1575	truths we have to tell them now look the the engines the mitochondria engines are more important to get right than the fuel you put in them I always use this analogy because it's simple for for guys
5	mitochondria	always,because	Ep. 57: Guest Interview - Dr. Jack Kruse - Kruse Longevity C	00:26:17.400	https://www.youtube.com/watch?v=oeJiX7LQq00&t=1577	the engines the mitochondria engines are more important to get right than the fuel you put in them I always use this analogy because it's simple for for guys to get who like to work out
5	EMF	always,because	DR. KRUSE: Your Body Was Designed for 500 Years Ago	01:01:49.839	https://www.youtube.com/watch?v=pKEOaE3VTJA&t=3709	"music's so loud."" No, it wasn't. It was because the EMF that they had from their electric guitars from working at night. Got it. That's where that makes sense. Of course, it makes sense. It's always"
5	EMF	always,because	DR. KRUSE: Your Body Was Designed for 500 Years Ago	01:01:52.720	https://www.youtube.com/watch?v=pKEOaE3VTJA&t=3712	because the EMF that they had from their electric guitars from working at night. Got it. That's where that makes sense. Of course, it makes sense. It's always makes sense when it's decentralized. But
5	mitochondria	never,causes	A conversation with Dr. Jack Kruse	01:13:50.239	https://www.youtube.com/watch?v=pVlKjevjO90&t=4430	understand that how you're never going to understand how buying bitcoin on exchange could actually lead to optimal mitochondrial health so that you never
5	mitochondria	never,causes	A conversation with Dr. Jack Kruse	01:13:52.239	https://www.youtube.com/watch?v=pVlKjevjO90&t=4432	you're never going to understand how buying bitcoin on exchange could actually lead to optimal mitochondrial health so that you never have to fall prey you don't have to
5	mitochondria	never,causes	A conversation with Dr. Jack Kruse	01:13:54.400	https://www.youtube.com/watch?v=pVlKjevjO90&t=4434	buying bitcoin on exchange could actually lead to optimal mitochondrial health so that you never have to fall prey you don't have to become the sausage and the sausage maker
5	mitochondria	never,causes	A conversation with Dr. Jack Kruse	01:13:56.719	https://www.youtube.com/watch?v=pVlKjevjO90&t=4436	could actually lead to optimal mitochondrial health so that you never have to fall prey you don't have to become the sausage and the sausage maker brilliant yeah
5	blue-light	always,because	Functional Medicine Mistakes, EMF, Sunlight, and Your Mitoch	00:12:22.880	https://www.youtube.com/watch?v=qPY6FBkjqwA&t=742	&gt;&gt; Blue light penetrates all the way in to the fat layer. That is actually where the arterials are. That's actually a problem. So when you're inside, I always want people covered up because I don't
5	mitochondria	never,because	Functional Medicine Mistakes, EMF, Sunlight, and Your Mitoch	01:03:08.160	https://www.youtube.com/watch?v=qPY6FBkjqwA&t=3788	but not enough. And those people stay in ketosis. Why is chronic ketosis a bad thing to be in? Because you never get to autophagy. In other words, you never get to recycle your new mitochondria. See
5	mitochondria	never,because	Functional Medicine Mistakes, EMF, Sunlight, and Your Mitoch	01:03:10.240	https://www.youtube.com/watch?v=qPY6FBkjqwA&t=3790	ketosis. Why is chronic ketosis a bad thing to be in? Because you never get to autophagy. In other words, you never get to recycle your new mitochondria. See the key thing with our bodies.
5	mitochondria	never,because	Functional Medicine Mistakes, EMF, Sunlight, and Your Mitoch	01:03:12.400	https://www.youtube.com/watch?v=qPY6FBkjqwA&t=3792	thing to be in? Because you never get to autophagy. In other words, you never get to recycle your new mitochondria. See the key thing with our bodies. &gt;&gt; How about if you intermittent fast
5	vitamin-d	never,because	Functional Medicine Mistakes, EMF, Sunlight, and Your Mitoch	01:05:14.160	https://www.youtube.com/watch?v=qPY6FBkjqwA&t=3914	1950 was highly ketoic because they were never around UVA or UVB light except for three to four months out of the year. So most people don't even realize that vitamin D foods there's only two. It's
5	EMF	always,because	The War on Sunlight Is Real (And It’s Not an Accident) | Dr.	01:20:09.440	https://www.youtube.com/watch?v=qa3FaUXZFSc&t=4809	neurologic deficit tied to non-native EMF toxicity. Guess why? Because everything he did was based on digitization. He was always around a computer.
5	EMF	always,because	The War on Sunlight Is Real (And It’s Not an Accident) | Dr.	01:20:12.080	https://www.youtube.com/watch?v=qa3FaUXZFSc&t=4812	EMF toxicity. Guess why? Because everything he did was based on digitization. He was always around a computer. So what happens in the time between Sham
5	mitochondria	always,fundamental	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:25:33.520	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1533	Health Care moneya laundering they're stealing time from you then you'll begin to understand why I always say fundamentally when you strip down a mitochondria and understand it from a
5	mitochondria	always,fundamental	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:25:35.720	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1535	stealing time from you then you'll begin to understand why I always say fundamentally when you strip down a mitochondria and understand it from a biophysics perspective it's a time
5	mitochondria	always,fundamental	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:25:37.480	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1537	to understand why I always say fundamentally when you strip down a mitochondria and understand it from a biophysics perspective it's a time machine uh and that time machine gives
5	melanin	because,i-proved	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:33:08.960	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1988	you is a big deal now the cool part of this story is I figured out the gut before I figured out all the stuff that I've told people about in the last two years about melanin uh why because I
5	melanin	because,i-proved	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:33:11.080	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1991	this story is I figured out the gut before I figured out all the stuff that I've told people about in the last two years about melanin uh why because I reasoned 20 years ago that if we're
5	melanin	because,i-proved	Dr. Jack Kruse: Sunlight is the Key to Health (Digestive Iss	00:33:13.159	https://www.youtube.com/watch?v=rKDl37lqEBg&t=1993	before I figured out all the stuff that I've told people about in the last two years about melanin uh why because I reasoned 20 years ago that if we're making this light inside of our gut
5	photosynthesis	always,because	Neurosurgeon talks about genetics and longevity: Dr jack kru	00:25:21.600	https://www.youtube.com/watch?v=sf9VNlTiq5s&t=1521	always light. &gt;&gt; Light &gt;&gt; because the reason why you have no food without light. That's the that's the fact of photosynthesis that no one in
5	mitochondria	always,must	Neurosurgeon talks about genetics and longevity: Dr jack kru	00:44:17.920	https://www.youtube.com/watch?v=sf9VNlTiq5s&t=2657	always post it on Twitter all the time. It's time that we need to stop blaming genes for anything. It's the truth. I mean, we we have known literally for 120 years that mitochondria are the key. And
5	EMF	never,because	Neurosurgeon talks about genetics and longevity: Dr jack kru	00:44:32.880	https://www.youtube.com/watch?v=sf9VNlTiq5s&t=2672	about, Africa, I ask this question all the time. I even asked this question to Michael Leven and never got a fundamental answer because he tells everybody EMF doesn't have any role in
5	EMF	never,because	Neurosurgeon talks about genetics and longevity: Dr jack kru	00:44:34.079	https://www.youtube.com/watch?v=sf9VNlTiq5s&t=2674	the time. I even asked this question to Michael Leven and never got a fundamental answer because he tells everybody EMF doesn't have any role in biology. I said well tell me how do we
5	melanin	always,because	Power of Light in Cancer Healing | SP Mini ft. Dr. Jack Krus	00:02:14.400	https://www.youtube.com/watch?v=sjg8IUmbqSY&t=134	the oncologist, the pediatricians, and all the doctors tell you about the sun. You understand why he'll continue to always be at risk? Because if he doesn't understand the story of melanin, vitamin
5	mitochondria	never,must	Power of Light in Cancer Healing | SP Mini ft. Dr. Jack Krus	00:02:29.520	https://www.youtube.com/watch?v=sjg8IUmbqSY&t=149	and mitochondrial biology, like I just gave you five layers to this onion. &gt;&gt; Absolutely. &gt;&gt; You will never get the appropriate answer to help him. And he needs to
5	blue-light	never,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	00:53:04.160	https://www.youtube.com/watch?v=tg9c6shuazI&t=3184	called PGC1 alpha. Guess what? Both of those are broken. So diabetics can never photo repair themselves because of this process. What allows them to gain control, get rid of the blue light and
5	mitochondria	always,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:16:23.199	https://www.youtube.com/watch?v=tg9c6shuazI&t=4583	in the podcast. Uh because this optimizes uh the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show
5	mitochondria	always,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:16:26.560	https://www.youtube.com/watch?v=tg9c6shuazI&t=4586	optimizes uh the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show the photo repair slide like on Twitter,
5	mitochondria	always,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:16:28.719	https://www.youtube.com/watch?v=tg9c6shuazI&t=4588	uh the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show the photo repair slide like on Twitter, LinkedIn, Facebook, and also my Patreon
5	red-light	always,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:30:29.360	https://www.youtube.com/watch?v=tg9c6shuazI&t=5429	see on Twitter when people ask me what's the best red light? I always put sun is Tina. What does Tina stand for? There no alternative, right? Hopefully now you understand why I say this because of
5	red-light	always,because	Dr. Jack Kruse on How Light Controls Metabolism & Diabetes |	01:30:32.080	https://www.youtube.com/watch?v=tg9c6shuazI&t=5432	the best red light? I always put sun is Tina. What does Tina stand for? There no alternative, right? Hopefully now you understand why I say this because of this story that I gave you for the last
5	leptin	never,because	Dr Jack Kruse On What Big Pharma & Big Food DON’T Want You t	00:02:30.560	https://www.youtube.com/watch?v=tha7IPtUTAU&t=150	second and the name of the book was uh monk Who Sold us for and then the papers were all about a hormone called leptin and I had never learned about leptin because it was
5	leptin	never,because	Dr Jack Kruse On What Big Pharma & Big Food DON’T Want You t	00:02:32.680	https://www.youtube.com/watch?v=tha7IPtUTAU&t=152	monk Who Sold us for and then the papers were all about a hormone called leptin and I had never learned about leptin because it was discovered after I had finished my
5	leptin	never,because	Dr Jack Kruse On What Big Pharma & Big Food DON’T Want You t	00:02:34.959	https://www.youtube.com/watch?v=tha7IPtUTAU&t=154	and then the papers were all about a hormone called leptin and I had never learned about leptin because it was discovered after I had finished my training so it was kind of um
5	leptin	never,because	Dr Jack Kruse On What Big Pharma & Big Food DON’T Want You t	00:02:36.720	https://www.youtube.com/watch?v=tha7IPtUTAU&t=156	hormone called leptin and I had never learned about leptin because it was discovered after I had finished my training so it was kind of um interesting and I went down the rabbit
5	oxygen	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:13:46.560	https://www.youtube.com/watch?v=unUTOBIXvdc&t=826	called Power Sex and Suicide i would tell any&nbsp; of your audience to go read those two books&nbsp;&nbsp; by Lane because in there it's the key part of&nbsp; the story and the question you just asked me&nbsp;&nbsp; it turns out in that event things happen on Earth&nbsp; for us to go from 1% to 21% oxygen we are today so&nbsp;&nbsp; everybody assumes that because there's 21% oxygen&nbsp; like in 
5	red-light	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:24:08.400	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1448	you have a solar deficiency so let me explain to&nbsp; you something that's really really interesting&nbsp;&nbsp; there's another European uh doctor who's pretty&nbsp; good about light his name is Alexander W he's in&nbsp;&nbsp; Germany and he's got slides that he shows if you&nbsp; use red light LED light now I'm not a big fan of&nbsp;&nbsp; that but I'll explain to you how this works and&nbsp; y
5	red-light	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:24:15.680	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1455	there's another European uh doctor who's pretty&nbsp; good about light his name is Alexander W he's in&nbsp;&nbsp; Germany and he's got slides that he shows if you&nbsp; use red light LED light now I'm not a big fan of&nbsp;&nbsp; that but I'll explain to you how this works and&nbsp; you pre-treat your skin for four to six weeks say&nbsp;&nbsp; before you go to Mexico you'll never get burned&nbsp;
5	red-light	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:24:20.720	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1460	Germany and he's got slides that he shows if you&nbsp; use red light LED light now I'm not a big fan of&nbsp;&nbsp; that but I'll explain to you how this works and&nbsp; you pre-treat your skin for four to six weeks say&nbsp;&nbsp; before you go to Mexico you'll never get burned&nbsp; because it turns out that red light preconditions&nbsp;&nbsp; your skin for UV so you won't get as red so how&nbsp
5	red-light	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:24:25.760	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1465	that but I'll explain to you how this works and&nbsp; you pre-treat your skin for four to six weeks say&nbsp;&nbsp; before you go to Mexico you'll never get burned&nbsp; because it turns out that red light preconditions&nbsp;&nbsp; your skin for UV so you won't get as red so how&nbsp; does this really work in nature well it should&nbsp;&nbsp; make sense to you you probably have a job where&nbsp; y
5	red-light	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:24:31.840	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1471	before you go to Mexico you'll never get burned&nbsp; because it turns out that red light preconditions&nbsp;&nbsp; your skin for UV so you won't get as red so how&nbsp; does this really work in nature well it should&nbsp;&nbsp; make sense to you you probably have a job where&nbsp; you don't get up at sunrise what we're designed&nbsp;&nbsp; to do the first hour or two of sunrise is almost&nbsp; al
5	vitamin-d	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:27:55.440	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1675	huge problem too because if your body is not&nbsp; fully exposed and you're only exposing your&nbsp;&nbsp; hands and your face why in the hell would you&nbsp; ever think your vitamin D was going up so this&nbsp;&nbsp; is the preventative medicine that I'm about&nbsp; that's not the things that Dr aia talks about&nbsp;&nbsp; in fact he tells people that if you wear those&nbsp; Apple things in your 
5	methylene-blue	never,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:28:20.160	https://www.youtube.com/watch?v=unUTOBIXvdc&t=1700	"push-ups you're okay that is total pseudocience&nbsp; total [&nbsp;__&nbsp;] and I could never get behind that&nbsp;&nbsp; uh and to be honest with you you know and this&nbsp; is a funny part i don't know if Rick will ever&nbsp;&nbsp; uh admit to this but Rick is friends with&nbsp; Peter and myself and he goes and talks to&nbsp;&nbsp; Peter then I'm the last one he comes talk to he&nbsp; goes ""Tel"
5	mitochondria	never,causes	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	01:00:13.680	https://www.youtube.com/watch?v=unUTOBIXvdc&t=3613	to see a world where a guy wasn't cancelled for&nbsp; using light and remember he wasn't using sunlight&nbsp;&nbsp; he's using different frequencies of light to&nbsp; show you the effect on plants animals humans and&nbsp;&nbsp; it's stunning at the same time he never realized&nbsp; there was physicist very famous at the time named&nbsp;&nbsp; Fritz Pop in the 1960s in Europe who built this&nbsp; m
5	mitochondria	never,causes	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	01:00:20.160	https://www.youtube.com/watch?v=unUTOBIXvdc&t=3620	he's using different frequencies of light to&nbsp; show you the effect on plants animals humans and&nbsp;&nbsp; it's stunning at the same time he never realized&nbsp; there was physicist very famous at the time named&nbsp;&nbsp; Fritz Pop in the 1960s in Europe who built this&nbsp; machine called the photo multiplier and he put&nbsp;&nbsp; all living things in it and guess what he found&nbsp; we c
5	mitochondria	never,causes	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	01:00:26.640	https://www.youtube.com/watch?v=unUTOBIXvdc&t=3626	it's stunning at the same time he never realized&nbsp; there was physicist very famous at the time named&nbsp;&nbsp; Fritz Pop in the 1960s in Europe who built this&nbsp; machine called the photo multiplier and he put&nbsp;&nbsp; all living things in it and guess what he found&nbsp; we create light from our mitochondria inside of us&nbsp;&nbsp; and it turned out when you use all the different&nbsp
5	melanin	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:17:52.400	https://www.youtube.com/watch?v=usB5IKPK04E&t=1072	"and Joe never look back and go, ""What the [&nbsp;__&nbsp;] happened before?"" Why don't we ever talk about the three billion years? You know why? Because that's the melanin story. And the reason they're imperative"
5	photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:29:24.240	https://www.youtube.com/watch?v=usB5IKPK04E&t=1764	engagement of photosynthesis. And what are they effectively doing? What effectively are they telegraphing us when you ask me this question? Because most people never get to this
5	photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:29:26.000	https://www.youtube.com/watch?v=usB5IKPK04E&t=1766	And what are they effectively doing? What effectively are they telegraphing us when you ask me this question? Because most people never get to this level of sophistication. Photosynthesis
5	photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:29:27.760	https://www.youtube.com/watch?v=usB5IKPK04E&t=1767	What effectively are they telegraphing us when you ask me this question? Because most people never get to this level of sophistication. Photosynthesis also is kind of like autism. It's got a
5	photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:29:30.480	https://www.youtube.com/watch?v=usB5IKPK04E&t=1770	us when you ask me this question? Because most people never get to this level of sophistication. Photosynthesis also is kind of like autism. It's got a spectrum in which it can work. Okay.
5	photosynthesis	never,because	Dr. Jack Kruse UNFILTERED: The FULL 1-Hour Interview They Do	00:29:33.279	https://www.youtube.com/watch?v=usB5IKPK04E&t=1773	Because most people never get to this level of sophistication. Photosynthesis also is kind of like autism. It's got a spectrum in which it can work. Okay. &gt;&gt; Okay. And what is the government
5	mitochondria	always,because	203: Dr. Jack Kruse - Bitcoin and Biology	00:49:11.680	https://www.youtube.com/watch?v=uzJYPj7mfyA&t=2951	about sitting in a car and how it affects our mitochondria and i thought you may have been referring to an electric vehicle with my magnetic fields because i always wonder what
